Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue
2026-11-01 03:30:51.490298,New Year Offer,Facebook,18-24,Male,Ahmedabad,New,101965,5252,1506,363,11377,746135.55
2026-11-01 05:15:42.668533,Winter Sale,Instagram,18-24,Female,Kolkata,Returning,125503,2636,350,50,28342,46006.18
2026-11-01 07:00:33.846769,New Year Offer,Instagram,25-34,Male,Ahmedabad,New,48380,2407,294,44,43871,84955.44
2026-11-01 08:45:25.025005,New Year Offer,Google Ads,45-54,Other,Chennai,Returning,105877,1507,437,48,39683,78153.22
2026-11-01 10:30:16.203240,Product Launch,Email,18-24,Other,Kolkata,New,70857,4009,743,165,8341,420625.29
2026-11-01 12:15:07.381476,New Year Offer,Instagram,55+,Male,Mumbai,Returning,31259,2551,857,218,43708,296567.22
2026-11-01 13:59:58.559711,New Year Offer,Google Ads,25-34,Female,Nagpur,New,82622,5855,1959,566,31161,1521094.32
2026-11-01 15:44:49.737947,Monsoon Offer,YouTube,55+,Female,Hyderabad,Returning,142221,7939,2121,324,41633,819696.01
2026-11-01 17:29:40.916183,Festival Campaign,Google Ads,45-54,Female,Bangalore,New,32792,2773,596,129,20181,282059.61
2026-11-01 19:14:32.094418,Winter Sale,Google Ads,55+,Other,Nagpur,New,103651,3161,419,71,26650,81402.78
2026-11-01 20:59:23.272654,Monsoon Offer,Google Ads,18-24,Other,Delhi,New,99583,8441,2686,544,23040,1591648.22
2026-11-01 22:44:14.450890,Monsoon Offer,Facebook,18-24,Other,Pune,New,92614,3229,329,38,25736,71123.34
2026-11-02 00:29:05.629125,Festival Campaign,Google Ads,35-44,Female,Jaipur,Returning,24263,1034,186,38,12851,105213.83
2026-11-02 02:13:56.807361,Festival Campaign,Google Ads,25-34,Female,Ahmedabad,New,70309,1515,251,66,35805,68595.43
2026-11-02 03:58:47.985597,Summer Sale,Facebook,45-54,Female,Nagpur,Returning,62451,1196,405,109,37746,322470.59
2026-11-02 05:43:39.163832,Festival Campaign,Facebook,25-34,Male,Pune,Returning,80379,7546,844,157,17429,398803.25
2026-11-02 07:28:30.342068,Product Launch,YouTube,55+,Male,Chennai,New,87969,2383,763,100,18592,287306.72
2026-11-02 09:13:21.520304,Product Launch,Email,45-54,Male,Delhi,Returning,132425,5296,1076,284,34558,292779.67
2026-11-02 10:58:12.698539,Monsoon Offer,Instagram,45-54,Other,Delhi,New,73728,4248,394,118,33961,186044.13
2026-11-02 12:43:03.876775,Diwali Campaign,Instagram,18-24,Other,Hyderabad,Returning,14952,617,170,27,46689,20090.29
2026-11-02 14:27:55.055011,Summer Sale,Google Ads,55+,Female,Kolkata,New,71726,6334,679,192,42009,161745.41
2026-11-02 16:12:46.233246,Diwali Campaign,YouTube,18-24,Male,Kolkata,New,129735,11814,1701,504,35688,609787.92
2026-11-02 17:57:37.411482,Diwali Campaign,Google Ads,18-24,Female,Nagpur,Returning,50610,1990,588,98,6454,282148.29
2026-11-02 19:42:28.589717,Monsoon Offer,Instagram,35-44,Male,Mumbai,Returning,96467,1763,214,50,40442,108398.96
2026-11-02 21:27:19.767953,Clearance Sale,Facebook,18-24,Male,Kolkata,New,143225,4141,695,144,39128,185267.63
2026-11-02 23:12:10.946189,Monsoon Offer,Email,25-34,Female,Kolkata,Returning,104447,5503,976,233,23620,672538.96
2026-11-03 00:57:02.124424,Winter Sale,YouTube,45-54,Female,Chennai,New,149091,5361,1281,145,40066,340652.63
2026-11-03 02:41:53.302660,Winter Sale,Facebook,18-24,Male,Chennai,New,116827,5936,1740,279,49567,772117.86
2026-11-03 04:26:44.480896,Festival Campaign,Email,25-34,Male,Pune,Returning,107167,8389,1193,111,6475,312803.77
2026-11-03 06:11:35.659131,Festival Campaign,YouTube,55+,Other,Delhi,New,138890,6646,900,193,42328,458746.4
2026-11-03 07:56:26.837367,Clearance Sale,YouTube,45-54,Female,Delhi,Returning,47929,1329,185,52,24425,57607.35
2026-11-03 09:41:18.015603,Festival Campaign,Instagram,55+,Female,Delhi,New,44620,1883,344,69,21568,206411.59
2026-11-03 11:26:09.193838,Winter Sale,Facebook,25-34,Female,Pune,New,128818,9902,2222,212,48830,278298.15
2026-11-03 13:11:00.372074,Diwali Campaign,YouTube,55+,Female,Jaipur,New,135803,6541,547,155,48673,337785.98
2026-11-03 14:55:51.550310,Monsoon Offer,YouTube,55+,Male,Chennai,Returning,20623,669,194,21,32593,54852.61
2026-11-03 16:40:42.728545,New Year Offer,Email,55+,Other,Pune,New,95504,4628,1528,419,43065,392970.67
2026-11-03 18:25:33.906781,Product Launch,Instagram,18-24,Female,Delhi,New,13809,703,216,51,49852,103152.81
2026-11-03 20:10:25.085017,New Year Offer,Google Ads,18-24,Male,Nagpur,Returning,133690,4902,441,97,30248,139479.4
2026-11-03 21:55:16.263252,New Year Offer,Instagram,18-24,Male,Chennai,New,102907,10250,2271,474,18169,526482.55
2026-11-03 23:40:07.441488,Winter Sale,Google Ads,45-54,Male,Bangalore,Returning,119502,9450,2832,308,7233,163064.3
2026-11-04 01:24:58.619723,New Year Offer,Facebook,25-34,Male,Kolkata,Returning,72496,5242,906,172,5462,460948.85
2026-11-04 03:09:49.797959,Monsoon Offer,Facebook,18-24,Male,Chennai,Returning,148049,12871,4147,511,22616,429088.68
2026-11-04 04:54:40.976195,Clearance Sale,YouTube,55+,Female,Chennai,New,145206,10161,3246,668,46627,1800455.66
2026-11-04 06:39:32.154430,Summer Sale,Facebook,55+,Female,Delhi,Returning,39431,3201,378,67,27823,134115.68
2026-11-04 08:24:23.332666,Festival Campaign,YouTube,55+,Other,Ahmedabad,New,59565,2807,598,137,27430,281211.53
2026-11-04 10:09:14.510902,Summer Sale,Instagram,55+,Female,Jaipur,Returning,57312,3154,274,81,34877,208301.99
2026-11-04 11:54:05.689137,Diwali Campaign,Facebook,35-44,Male,Chennai,New,120613,1716,267,42,33285,74491.32
2026-11-04 13:38:56.867373,Monsoon Offer,Instagram,45-54,Other,Pune,Returning,48916,1724,515,111,35014,154646.47
2026-11-04 15:23:48.045609,Monsoon Offer,Instagram,25-34,Male,Mumbai,Returning,92839,4003,1374,371,24214,314243.2
2026-11-04 17:08:39.223844,Product Launch,Facebook,25-34,Male,Delhi,Returning,60058,3981,1300,130,32392,250385.0
2026-11-04 18:53:30.402080,Monsoon Offer,Instagram,18-24,Female,Delhi,New,53324,2761,252,64,43874,120506.73
2026-11-04 20:38:21.580316,Festival Campaign,Facebook,35-44,Male,Ahmedabad,Returning,100687,6514,2151,285,36230,351901.25
2026-11-04 22:23:12.758551,Monsoon Offer,Facebook,25-34,Female,Hyderabad,New,38147,2830,854,169,22347,338024.05
2026-11-05 00:08:03.936787,New Year Offer,Facebook,45-54,Male,Mumbai,New,87914,1217,382,113,48076,180621.15
2026-11-05 01:52:55.115023,Product Launch,Google Ads,55+,Other,Bangalore,New,132879,4417,1444,428,8916,1075917.26
2026-11-05 03:37:46.293258,Festival Campaign,Instagram,18-24,Male,Kolkata,New,88593,2248,476,71,13170,134808.81
2026-11-05 05:22:37.471494,Clearance Sale,Email,45-54,Female,Hyderabad,New,142432,3827,524,57,15735,161549.2
2026-11-05 07:07:28.649729,Clearance Sale,Facebook,25-34,Male,Nagpur,New,12048,666,57,16,35348,28719.32
2026-11-05 08:52:19.827965,Clearance Sale,Instagram,35-44,Female,Chennai,Returning,53935,4131,356,98,29539,266436.35
2026-11-05 10:37:11.006201,Clearance Sale,YouTube,18-24,Female,Nagpur,Returning,127884,4418,1119,241,15542,434116.4
2026-11-05 12:22:02.184436,New Year Offer,Facebook,25-34,Other,Bangalore,New,101199,8520,1457,126,36070,238780.96
2026-11-05 14:06:53.362672,Monsoon Offer,Facebook,18-24,Female,Pune,New,119982,10836,2317,568,25267,804867.35
2026-11-05 15:51:44.540908,Summer Sale,Email,25-34,Other,Jaipur,Returning,65885,2737,316,36,3776,54015.22
2026-11-05 17:36:35.719143,Festival Campaign,Google Ads,55+,Other,Pune,Returning,28061,2001,687,197,47219,558052.48
2026-11-05 19:21:26.897379,New Year Offer,Google Ads,35-44,Male,Pune,New,87015,1786,205,36,3623,38095.42
2026-11-05 21:06:18.075615,Clearance Sale,Facebook,55+,Other,Pune,Returning,119508,9197,1840,396,37227,318243.14
2026-11-05 22:51:09.253850,Diwali Campaign,Instagram,25-34,Female,Mumbai,New,127700,3173,633,89,22770,229221.93
2026-11-06 00:36:00.432086,Monsoon Offer,YouTube,45-54,Female,Delhi,Returning,33931,2438,200,36,42798,69921.97
2026-11-06 02:20:51.610322,Summer Sale,YouTube,55+,Other,Chennai,Returning,110175,5285,1375,338,17723,409526.98
2026-11-06 04:05:42.788557,Diwali Campaign,Instagram,45-54,Male,Kolkata,Returning,34654,3242,730,137,40543,216597.08
2026-11-06 05:50:33.966793,Product Launch,Facebook,25-34,Other,Mumbai,Returning,98478,5101,1093,291,28055,527368.55
2026-11-06 07:35:25.145029,Diwali Campaign,YouTube,35-44,Other,Hyderabad,Returning,63886,816,245,58,34327,114860.34
2026-11-06 09:20:16.323264,Product Launch,Google Ads,45-54,Female,Hyderabad,New,130477,6949,1008,97,36829,247604.87
2026-11-06 11:05:07.501500,Product Launch,Instagram,25-34,Male,Mumbai,New,82470,6729,2102,448,36055,665674.61
2026-11-06 12:49:58.679735,Clearance Sale,Email,45-54,Male,Bangalore,Returning,110029,7508,2353,505,32764,1106585.18
2026-11-06 14:34:49.857971,Product Launch,Facebook,55+,Male,Nagpur,New,75324,7304,2214,362,26618,936464.11
2026-11-06 16:19:41.036207,Winter Sale,Instagram,25-34,Male,Mumbai,New,115520,9922,1708,257,43723,670624.45
2026-11-06 18:04:32.214442,Festival Campaign,YouTube,55+,Female,Mumbai,Returning,75027,4305,533,50,25719,56780.65
2026-11-06 19:49:23.392678,Festival Campaign,Facebook,18-24,Male,Kolkata,New,11425,326,67,11,36911,15129.76
2026-11-06 21:34:14.570914,Clearance Sale,Google Ads,25-34,Male,Kolkata,New,142805,1476,221,34,42312,67567.01
2026-11-06 23:19:05.749149,Winter Sale,Facebook,45-54,Male,Delhi,Returning,74411,7310,687,198,12615,537457.33
2026-11-07 01:03:56.927385,Diwali Campaign,Facebook,18-24,Female,Kolkata,New,20603,1945,302,68,18882,168375.83
2026-11-07 02:48:48.105621,New Year Offer,Google Ads,55+,Female,Delhi,Returning,22152,768,158,28,16196,54877.4
2026-11-07 04:33:39.283856,Diwali Campaign,Google Ads,55+,Male,Pune,Returning,66318,4472,493,121,44617,358079.42
2026-11-07 06:18:30.462092,Monsoon Offer,Facebook,45-54,Female,Nagpur,New,118051,8928,2990,751,43481,1199698.52
2026-11-07 08:03:21.640328,New Year Offer,Google Ads,18-24,Other,Bangalore,Returning,31068,1926,495,91,16909,237157.5
2026-11-07 09:48:12.818563,Product Launch,Instagram,35-44,Male,Nagpur,New,23531,2020,235,22,30092,56013.12
2026-11-07 11:33:03.996799,Summer Sale,Google Ads,45-54,Female,Delhi,New,122289,2079,622,156,24673,432134.94
2026-11-07 13:17:55.175035,New Year Offer,Google Ads,55+,Male,Kolkata,Returning,44288,4016,1327,132,44638,391933.86
2026-11-07 15:02:46.353270,Summer Sale,Facebook,25-34,Male,Mumbai,New,110694,5012,756,201,22841,349587.59
2026-11-07 16:47:37.531506,Festival Campaign,Instagram,18-24,Female,Chennai,New,101762,5420,643,98,38512,96929.26
2026-11-07 18:32:28.709741,Summer Sale,Email,35-44,Other,Pune,New,108197,5412,904,199,21737,328795.44
2026-11-07 20:17:19.887977,Festival Campaign,Email,25-34,Male,Ahmedabad,New,114445,6616,2015,489,21032,1288374.26
2026-11-07 22:02:11.066213,Winter Sale,YouTube,18-24,Other,Hyderabad,New,116243,7420,944,82,37447,212401.86
2026-11-07 23:47:02.244448,Winter Sale,Google Ads,45-54,Female,Delhi,New,80313,5937,1724,283,35061,379198.71
2026-11-08 01:31:53.422684,Clearance Sale,Google Ads,45-54,Male,Nagpur,New,137286,7858,2148,457,17689,282548.03
2026-11-08 03:16:44.600920,Clearance Sale,Instagram,18-24,Female,Kolkata,Returning,13801,988,252,67,40770,118898.55
2026-11-08 05:01:35.779155,Product Launch,Email,35-44,Female,Pune,New,82593,3340,657,156,24714,262899.36
2026-11-08 06:46:26.957391,New Year Offer,YouTube,18-24,Female,Hyderabad,Returning,83635,7886,1411,391,6966,279334.29
2026-11-08 08:31:18.135627,Product Launch,Instagram,25-34,Female,Ahmedabad,Returning,90729,1434,147,14,34517,34821.15
2026-11-08 10:16:09.313862,Festival Campaign,Google Ads,25-34,Male,Mumbai,New,65233,3855,680,65,49534,78583.42
2026-11-08 12:01:00.492098,Product Launch,Email,45-54,Other,Mumbai,Returning,30011,536,129,30,20237,63431.41
2026-11-08 13:45:51.670334,Summer Sale,YouTube,18-24,Other,Delhi,Returning,58900,2936,946,158,9335,119087.71
2026-11-08 15:30:42.848569,Festival Campaign,Facebook,45-54,Male,Delhi,Returning,90085,2989,911,169,44552,448147.09
2026-11-08 17:15:34.026805,Clearance Sale,Email,35-44,Male,Kolkata,New,148032,13962,1238,263,22790,617572.99
2026-11-08 19:00:25.205041,Winter Sale,YouTube,25-34,Other,Chennai,Returning,26583,297,34,10,28595,14710.57
2026-11-08 20:45:16.383276,Clearance Sale,Instagram,55+,Other,Kolkata,Returning,140283,6341,1959,185,16185,383638.64
2026-11-08 22:30:07.561512,New Year Offer,Facebook,55+,Male,Bangalore,Returning,82532,6634,2213,230,12776,222785.99
2026-11-09 00:14:58.739747,Festival Campaign,YouTube,18-24,Female,Pune,Returning,24201,652,61,16,40679,47416.9
2026-11-09 01:59:49.917983,Festival Campaign,YouTube,18-24,Male,Pune,Returning,70019,5839,1572,132,13806,328715.65
2026-11-09 03:44:41.096219,Summer Sale,Google Ads,55+,Other,Nagpur,Returning,30420,2657,474,84,21255,207677.4
2026-11-09 05:29:32.274454,New Year Offer,Email,18-24,Female,Mumbai,New,50602,3730,665,166,20010,146652.79
2026-11-09 07:14:23.452690,Winter Sale,Google Ads,25-34,Other,Jaipur,Returning,110156,3174,804,98,39975,53344.71
2026-11-09 08:59:14.630926,Diwali Campaign,Facebook,35-44,Female,Kolkata,Returning,59031,2035,607,73,7766,143330.27
2026-11-09 10:44:05.809161,Festival Campaign,YouTube,35-44,Other,Nagpur,New,22629,566,87,12,30754,10323.62
2026-11-09 12:28:56.987397,Festival Campaign,Google Ads,45-54,Female,Delhi,New,38675,1027,277,31,11217,75983.59
2026-11-09 14:13:48.165633,Summer Sale,Email,25-34,Male,Pune,Returning,137652,1828,460,105,38816,161719.99
2026-11-09 15:58:39.343868,Product Launch,Facebook,18-24,Male,Delhi,Returning,142734,12440,2732,338,44581,455112.14
2026-11-09 17:43:30.522104,Monsoon Offer,Instagram,18-24,Female,Kolkata,New,90270,5196,1260,163,49145,111512.07
2026-11-09 19:28:21.700340,Winter Sale,Google Ads,45-54,Female,Hyderabad,Returning,17589,694,58,11,31061,32891.79
2026-11-09 21:13:12.878575,Clearance Sale,Facebook,45-54,Male,Delhi,Returning,118954,4289,347,101,11908,291892.72
2026-11-09 22:58:04.056811,New Year Offer,Instagram,18-24,Male,Jaipur,New,14655,864,197,55,10667,45594.57
2026-11-10 00:42:55.235047,Festival Campaign,Google Ads,18-24,Female,Pune,Returning,84285,3320,735,198,43671,263741.74
2026-11-10 02:27:46.413282,Festival Campaign,Facebook,25-34,Female,Kolkata,New,16645,1460,144,28,42493,41355.13
2026-11-10 04:12:37.591518,Clearance Sale,Facebook,45-54,Male,Nagpur,Returning,127379,3692,785,114,23117,141588.31
2026-11-10 05:57:28.769753,Winter Sale,Google Ads,25-34,Other,Chennai,Returning,57634,5152,1465,344,34178,975642.96
2026-11-10 07:42:19.947989,Monsoon Offer,Facebook,18-24,Male,Chennai,New,46760,3262,737,122,7464,281009.26
2026-11-10 09:27:11.126225,Product Launch,YouTube,55+,Female,Kolkata,New,38233,3674,807,202,4845,583737.78
2026-11-10 11:12:02.304460,Festival Campaign,Google Ads,55+,Female,Chennai,Returning,60091,682,186,15,15429,40293.95
2026-11-10 12:56:53.482696,Monsoon Offer,Facebook,18-24,Other,Pune,Returning,145510,2229,281,55,43973,131249.46
2026-11-10 14:41:44.660932,Winter Sale,Instagram,45-54,Male,Hyderabad,Returning,114602,6312,1284,198,27019,443998.72
2026-11-10 16:26:35.839167,Clearance Sale,Instagram,55+,Female,Delhi,New,94905,8742,1048,141,38526,375822.28
2026-11-10 18:11:27.017403,Summer Sale,YouTube,45-54,Male,Jaipur,New,102139,7739,1713,386,19914,853204.65
2026-11-10 19:56:18.195639,Product Launch,Google Ads,55+,Female,Ahmedabad,New,21319,1406,337,75,18162,72884.96
2026-11-10 21:41:09.373874,New Year Offer,Facebook,45-54,Other,Nagpur,New,90258,1159,130,11,27325,23323.48
2026-11-10 23:26:00.552110,Festival Campaign,Facebook,55+,Male,Pune,New,113293,4744,476,137,22262,244888.06
2026-11-11 01:10:51.730346,Winter Sale,Instagram,45-54,Male,Mumbai,New,147100,6049,756,120,6404,354568.4
2026-11-11 02:55:42.908581,Summer Sale,YouTube,25-34,Other,Bangalore,Returning,121930,7167,1707,481,28013,853733.57
2026-11-11 04:40:34.086817,New Year Offer,Instagram,45-54,Female,Bangalore,New,120629,4005,525,109,45249,64978.98
2026-11-11 06:25:25.265053,Diwali Campaign,Instagram,25-34,Female,Nagpur,New,35940,1223,188,42,30428,48739.9
2026-11-11 08:10:16.443288,Winter Sale,YouTube,25-34,Male,Pune,New,149494,9848,2655,773,8068,2159340.25
2026-11-11 09:55:07.621524,Winter Sale,Google Ads,18-24,Other,Kolkata,New,61651,5857,861,224,49736,650919.55
2026-11-11 11:39:58.799759,New Year Offer,Facebook,25-34,Male,Delhi,Returning,30688,2130,399,44,13229,102134.84
2026-11-11 13:24:49.977995,Summer Sale,Google Ads,35-44,Male,Kolkata,New,24472,1716,567,46,26478,29539.35
2026-11-11 15:09:41.156231,Diwali Campaign,Email,25-34,Female,Kolkata,Returning,90436,8931,2703,399,14908,222982.53
2026-11-11 16:54:32.334466,Monsoon Offer,Email,45-54,Female,Mumbai,New,45671,1087,161,30,46412,50969.63
2026-11-11 18:39:23.512702,Monsoon Offer,Email,25-34,Female,Chennai,Returning,83299,1086,262,63,26548,188948.39
2026-11-11 20:24:14.690938,Clearance Sale,YouTube,45-54,Female,Bangalore,New,20960,1615,419,94,28461,251284.73
2026-11-11 22:09:05.869173,Summer Sale,Instagram,45-54,Female,Ahmedabad,New,132652,6565,2120,315,47454,892322.25
2026-11-11 23:53:57.047409,Product Launch,Google Ads,35-44,Other,Ahmedabad,New,134118,6517,1484,295,49739,607361.86
2026-11-12 01:38:48.225645,Festival Campaign,Facebook,25-34,Male,Delhi,New,143146,4334,1003,223,6014,590462.04
2026-11-12 03:23:39.403880,New Year Offer,Email,25-34,Other,Bangalore,Returning,44833,2493,797,153,39942,198784.63
2026-11-12 05:08:30.582116,Clearance Sale,Google Ads,55+,Male,Mumbai,Returning,45976,2289,216,50,27884,28420.5
2026-11-12 06:53:21.760352,Diwali Campaign,Email,55+,Female,Nagpur,New,117549,4830,1205,225,6104,629015.98
2026-11-12 08:38:12.938587,New Year Offer,Email,18-24,Other,Pune,New,140120,6984,1344,264,22321,276164.21
2026-11-12 10:23:04.116823,New Year Offer,Facebook,45-54,Male,Kolkata,Returning,75658,3370,1097,314,17017,728861.79
2026-11-12 12:07:55.295059,Summer Sale,YouTube,35-44,Female,Kolkata,Returning,60108,5685,1929,319,45673,685026.43
2026-11-12 13:52:46.473294,Festival Campaign,Instagram,55+,Female,Jaipur,Returning,60138,5906,743,182,15063,162964.41
2026-11-12 15:37:37.651530,Product Launch,YouTube,25-34,Other,Nagpur,New,19443,1664,259,39,20334,38588.45
2026-11-12 17:22:28.829765,Monsoon Offer,Google Ads,18-24,Other,Jaipur,Returning,79969,7927,1219,186,7565,246018.7
2026-11-12 19:07:20.008001,Winter Sale,YouTube,35-44,Other,Jaipur,New,142062,4817,516,146,37306,349279.69
2026-11-12 20:52:11.186237,Winter Sale,Google Ads,25-34,Female,Chennai,New,133781,11486,2416,564,46572,337334.39
2026-11-12 22:37:02.364472,New Year Offer,Google Ads,25-34,Male,Ahmedabad,Returning,102198,4762,1040,295,16225,447713.2
2026-11-13 00:21:53.542708,Monsoon Offer,Instagram,45-54,Male,Jaipur,New,71336,5503,1291,385,27321,832671.46
2026-11-13 02:06:44.720944,Monsoon Offer,Facebook,45-54,Other,Kolkata,New,39097,1099,284,22,33623,20430.9
2026-11-13 03:51:35.899179,Festival Campaign,Instagram,55+,Male,Bangalore,Returning,61356,5097,494,146,30627,116587.3
2026-11-13 05:36:27.077415,Diwali Campaign,YouTube,55+,Female,Bangalore,New,94744,1659,411,42,48629,61972.29
2026-11-13 07:21:18.255651,Diwali Campaign,Google Ads,25-34,Male,Chennai,Returning,98015,3366,1099,104,30710,126505.4
2026-11-13 09:06:09.433886,Clearance Sale,Email,25-34,Female,Bangalore,Returning,85919,7215,1463,364,22748,772677.05
2026-11-13 10:51:00.612122,Summer Sale,Email,55+,Other,Kolkata,Returning,113854,8794,956,150,21499,438588.2
2026-11-13 12:35:51.790358,Festival Campaign,Google Ads,55+,Male,Ahmedabad,New,63034,3473,358,100,44184,51117.23
2026-11-13 14:20:42.968593,Festival Campaign,Instagram,25-34,Female,Ahmedabad,Returning,107431,7579,1182,236,3846,650404.15
2026-11-13 16:05:34.146829,Summer Sale,Facebook,35-44,Other,Ahmedabad,Returning,144279,3852,1090,179,35392,283367.31
2026-11-13 17:50:25.325065,Monsoon Offer,Instagram,25-34,Other,Pune,New,38234,2680,403,38,35350,82080.73
2026-11-13 19:35:16.503300,Diwali Campaign,Google Ads,35-44,Other,Nagpur,New,40568,434,130,23,17582,60434.05
2026-11-13 21:20:07.681536,Diwali Campaign,Google Ads,35-44,Other,Pune,Returning,78633,6682,2013,284,39837,549155.65
2026-11-13 23:04:58.859771,Monsoon Offer,Facebook,25-34,Male,Pune,New,127766,7214,1467,142,27031,105545.7
2026-11-14 00:49:50.038007,Diwali Campaign,YouTube,18-24,Female,Pune,New,119582,11354,1830,416,29837,354218.98
2026-11-14 02:34:41.216243,New Year Offer,YouTube,55+,Male,Bangalore,New,64703,3431,828,244,9911,603460.83
2026-11-14 04:19:32.394478,Festival Campaign,Facebook,45-54,Female,Hyderabad,New,127634,6251,1868,305,45543,327187.4
2026-11-14 06:04:23.572714,Winter Sale,YouTube,25-34,Other,Bangalore,New,109928,5551,540,78,31548,149962.34
2026-11-14 07:49:14.750950,Summer Sale,Email,35-44,Male,Hyderabad,Returning,85253,3612,1218,121,24490,189994.36
2026-11-14 09:34:05.929185,Diwali Campaign,YouTube,25-34,Other,Bangalore,Returning,126170,3154,802,103,29697,129687.04
2026-11-14 11:18:57.107421,Clearance Sale,YouTube,55+,Female,Kolkata,Returning,26642,2285,428,61,26625,150512.55
2026-11-14 13:03:48.285657,Diwali Campaign,YouTube,35-44,Other,Nagpur,New,89176,4014,869,135,15912,314285.62
2026-11-14 14:48:39.463892,Diwali Campaign,Email,45-54,Male,Mumbai,New,92373,5322,979,214,12478,452668.25
2026-11-14 16:33:30.642128,Product Launch,YouTube,45-54,Male,Mumbai,Returning,18990,223,42,4,35825,5726.71
2026-11-14 18:18:21.820364,New Year Offer,Email,45-54,Female,Pune,Returning,14170,218,52,4,12876,4264.7
2026-11-14 20:03:12.998599,Summer Sale,Facebook,18-24,Female,Mumbai,Returning,146208,9320,897,255,42637,456383.03
2026-11-14 21:48:04.176835,Product Launch,Instagram,35-44,Male,Nagpur,New,142784,12726,1620,414,19171,1052702.74
2026-11-14 23:32:55.355071,Product Launch,Facebook,35-44,Male,Nagpur,Returning,83687,4553,643,90,4304,174524.62
2026-11-15 01:17:46.533306,Clearance Sale,Instagram,18-24,Male,Delhi,New,133376,3314,629,138,23687,403698.18
2026-11-15 03:02:37.711542,Festival Campaign,Facebook,35-44,Male,Chennai,Returning,95031,1943,350,73,9003,39317.34
2026-11-15 04:47:28.889777,Clearance Sale,Instagram,18-24,Female,Nagpur,Returning,31625,2877,791,192,19796,575206.46
2026-11-15 06:32:20.068013,Festival Campaign,Instagram,25-34,Male,Chennai,New,84454,6177,926,249,8136,554902.13
2026-11-15 08:17:11.246249,Festival Campaign,Google Ads,55+,Female,Mumbai,New,11821,1146,109,17,5777,43888.65
2026-11-15 10:02:02.424484,Summer Sale,Instagram,45-54,Male,Chennai,Returning,110120,1917,182,41,3739,54832.62
2026-11-15 11:46:53.602720,Diwali Campaign,Instagram,18-24,Male,Hyderabad,Returning,46200,4215,350,89,32090,157605.95
2026-11-15 13:31:44.780956,Summer Sale,Google Ads,18-24,Other,Kolkata,Returning,93889,8084,729,170,29824,423720.43
2026-11-15 15:16:35.959191,New Year Offer,YouTube,18-24,Other,Chennai,New,94304,8523,2657,751,43353,1803619.38
2026-11-15 17:01:27.137427,Festival Campaign,YouTube,25-34,Male,Kolkata,New,46447,488,130,24,49521,32042.07
2026-11-15 18:46:18.315663,Product Launch,Google Ads,18-24,Female,Pune,Returning,101568,7797,2720,697,31658,913784.83
2026-11-15 20:31:09.493898,Diwali Campaign,Email,55+,Male,Mumbai,Returning,116502,6920,591,165,8621,355909.62
2026-11-15 22:16:00.672134,Winter Sale,Instagram,55+,Other,Kolkata,Returning,114567,7055,2181,441,34825,1249859.25
2026-11-16 00:00:51.850370,New Year Offer,Instagram,45-54,Male,Jaipur,New,27757,1449,388,32,27191,51102.88
2026-11-16 01:45:43.028605,Summer Sale,Google Ads,25-34,Other,Pune,Returning,117136,9000,2276,591,15367,816971.51
2026-11-16 03:30:34.206841,Clearance Sale,Google Ads,55+,Male,Kolkata,Returning,102342,10232,1803,479,25716,1310887.73
2026-11-16 05:15:25.385077,New Year Offer,Email,35-44,Male,Delhi,New,98760,7303,1327,222,4503,490096.11
2026-11-16 07:00:16.563312,New Year Offer,YouTube,35-44,Female,Chennai,Returning,144883,10290,3172,413,3827,607394.95
2026-11-16 08:45:07.741548,Diwali Campaign,Facebook,35-44,Other,Delhi,Returning,149709,10314,2812,830,22615,533848.18
2026-11-16 10:29:58.919783,New Year Offer,YouTube,18-24,Other,Nagpur,New,22133,1606,419,84,18089,193512.75
2026-11-16 12:14:50.098019,New Year Offer,Instagram,18-24,Other,Hyderabad,New,56986,2324,205,39,12809,53906.43
2026-11-16 13:59:41.276255,Winter Sale,Google Ads,35-44,Female,Pune,Returning,65508,2543,329,94,16355,63583.06
2026-11-16 15:44:32.454490,Monsoon Offer,Email,45-54,Male,Ahmedabad,New,11401,918,312,52,25236,105597.58
2026-11-16 17:29:23.632726,Clearance Sale,YouTube,45-54,Female,Ahmedabad,New,110313,1630,330,87,45644,113753.99
2026-11-16 19:14:14.810962,Clearance Sale,Email,18-24,Male,Kolkata,New,146973,11512,3349,784,16947,1055374.76
2026-11-16 20:59:05.989197,Clearance Sale,YouTube,35-44,Female,Chennai,New,79621,6628,1226,359,28085,609555.19
2026-11-16 22:43:57.167433,Festival Campaign,Instagram,45-54,Female,Mumbai,New,129673,7384,2114,368,8632,844076.79
2026-11-17 00:28:48.345669,Product Launch,Facebook,18-24,Other,Ahmedabad,New,136545,12550,1407,393,11886,467994.69
2026-11-17 02:13:39.523904,Monsoon Offer,Email,35-44,Female,Mumbai,New,91299,4800,438,89,23400,62510.47
2026-11-17 03:58:30.702140,Clearance Sale,Email,25-34,Male,Ahmedabad,Returning,68171,1774,365,67,32792,104591.31
2026-11-17 05:43:21.880376,New Year Offer,Facebook,35-44,Female,Pune,New,20354,865,207,30,33050,19119.41
2026-11-17 07:28:13.058611,New Year Offer,Email,35-44,Female,Ahmedabad,New,68860,6302,1054,212,25008,475552.31
