Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Lead_Rate,Conversion_Rate,CPC,CPA,ROAS,ROI,Month,Month_Number
2026-11-10 19:56:18.195639,Product Launch,Google Ads,55+,Female,Ahmedabad,New,21319,1406,337,75,18162,72884.96,6.6,23.97,5.33,12.92,242.16,4.01,301.3,November,11
2026-11-10 21:41:09.373874,New Year Offer,Facebook,45-54,Other,Nagpur,New,90258,1159,130,11,27325,23323.48,1.28,11.22,0.95,23.58,2484.09,0.85,-14.64,November,11
2026-11-10 23:26:00.552110,Festival Campaign,Facebook,55+,Male,Pune,New,113293,4744,476,137,22262,244888.06,4.19,10.03,2.89,4.69,162.5,11.0,1000.03,November,11
2026-11-11 01:10:51.730346,Winter Sale,Instagram,45-54,Male,Mumbai,New,147100,6049,756,120,6404,354568.4,4.11,12.5,1.98,1.06,53.37,55.37,5436.67,November,11
2026-11-11 02:55:42.908581,Summer Sale,YouTube,25-34,Other,Bangalore,Returning,121930,7167,1707,481,28013,853733.57,5.88,23.82,6.71,3.91,58.24,30.48,2947.63,November,11
2026-11-11 04:40:34.086817,New Year Offer,Instagram,45-54,Female,Bangalore,New,120629,4005,525,109,45249,64978.98,3.32,13.11,2.72,11.3,415.13,1.44,43.6,November,11
2026-11-11 06:25:25.265053,Diwali Campaign,Instagram,25-34,Female,Nagpur,New,35940,1223,188,42,30428,48739.9,3.4,15.37,3.43,24.88,724.48,1.6,60.18,November,11
2026-11-11 08:10:16.443288,Winter Sale,YouTube,25-34,Male,Pune,New,149494,9848,2655,773,8068,2159340.25,6.59,26.96,7.85,0.82,10.44,267.64,26664.26,November,11
2026-11-11 09:55:07.621524,Winter Sale,Google Ads,18-24,Other,Kolkata,New,61651,5857,861,224,49736,650919.55,9.5,14.7,3.82,8.49,222.04,13.09,1208.75,November,11
2026-11-11 11:39:58.799759,New Year Offer,Facebook,25-34,Male,Delhi,Returning,30688,2130,399,44,13229,102134.84,6.94,18.73,2.07,6.21,300.66,7.72,672.05,November,11
2026-11-11 13:24:49.977995,Summer Sale,Google Ads,35-44,Male,Kolkata,New,24472,1716,567,46,26478,29539.35,7.01,33.04,2.68,15.43,575.61,1.12,11.56,November,11
2026-11-11 15:09:41.156231,Diwali Campaign,Email,25-34,Female,Kolkata,Returning,90436,8931,2703,399,14908,222982.53,9.88,30.27,4.47,1.67,37.36,14.96,1395.72,November,11
2026-11-11 16:54:32.334466,Monsoon Offer,Email,45-54,Female,Mumbai,New,45671,1087,161,30,46412,50969.63,2.38,14.81,2.76,42.7,1547.07,1.1,9.82,November,11
2026-11-11 18:39:23.512702,Monsoon Offer,Email,25-34,Female,Chennai,Returning,83299,1086,262,63,26548,188948.39,1.3,24.13,5.8,24.45,421.4,7.12,611.72,November,11
2026-11-11 20:24:14.690938,Clearance Sale,YouTube,45-54,Female,Bangalore,New,20960,1615,419,94,28461,251284.73,7.71,25.94,5.82,17.62,302.78,8.83,782.91,November,11
2026-11-11 22:09:05.869173,Summer Sale,Instagram,45-54,Female,Ahmedabad,New,132652,6565,2120,315,47454,892322.25,4.95,32.29,4.8,7.23,150.65,18.8,1780.39,November,11
2026-11-11 23:53:57.047409,Product Launch,Google Ads,35-44,Other,Ahmedabad,New,134118,6517,1484,295,49739,607361.86,4.86,22.77,4.53,7.63,168.61,12.21,1121.1,November,11
2026-11-12 01:38:48.225645,Festival Campaign,Facebook,25-34,Male,Delhi,New,143146,4334,1003,223,6014,590462.04,3.03,23.14,5.15,1.39,26.97,98.18,9718.13,November,11
2026-11-12 03:23:39.403880,New Year Offer,Email,25-34,Other,Bangalore,Returning,44833,2493,797,153,39942,198784.63,5.56,31.97,6.14,16.02,261.06,4.98,397.68,November,11
2026-11-12 05:08:30.582116,Clearance Sale,Google Ads,55+,Male,Mumbai,Returning,45976,2289,216,50,27884,28420.5,4.98,9.44,2.18,12.18,557.68,1.02,1.92,November,11
2026-11-12 06:53:21.760352,Diwali Campaign,Email,55+,Female,Nagpur,New,117549,4830,1205,225,6104,629015.98,4.11,24.95,4.66,1.26,27.13,103.05,10204.98,November,11
2026-11-12 08:38:12.938587,New Year Offer,Email,18-24,Other,Pune,New,140120,6984,1344,264,22321,276164.21,4.98,19.24,3.78,3.2,84.55,12.37,1137.24,November,11
2026-11-12 10:23:04.116823,New Year Offer,Facebook,45-54,Male,Kolkata,Returning,75658,3370,1097,314,17017,728861.79,4.45,32.55,9.32,5.05,54.19,42.83,4183.14,November,11
2026-11-12 12:07:55.295059,Summer Sale,YouTube,35-44,Female,Kolkata,Returning,60108,5685,1929,319,45673,685026.43,9.46,33.93,5.61,8.03,143.18,15.0,1399.85,November,11
2026-11-12 13:52:46.473294,Festival Campaign,Instagram,55+,Female,Jaipur,Returning,60138,5906,743,182,15063,162964.41,9.82,12.58,3.08,2.55,82.76,10.82,981.89,November,11
2026-11-12 15:37:37.651530,Product Launch,YouTube,25-34,Other,Nagpur,New,19443,1664,259,39,20334,38588.45,8.56,15.56,2.34,12.22,521.38,1.9,89.77,November,11
2026-11-12 17:22:28.829765,Monsoon Offer,Google Ads,18-24,Other,Jaipur,Returning,79969,7927,1219,186,7565,246018.7,9.91,15.38,2.35,0.95,40.67,32.52,3152.06,November,11
2026-11-12 19:07:20.008001,Winter Sale,YouTube,35-44,Other,Jaipur,New,142062,4817,516,146,37306,349279.69,3.39,10.71,3.03,7.74,255.52,9.36,836.26,November,11
2026-11-12 20:52:11.186237,Winter Sale,Google Ads,25-34,Female,Chennai,New,133781,11486,2416,564,46572,337334.39,8.59,21.03,4.91,4.05,82.57,7.24,624.33,November,11
2026-11-12 22:37:02.364472,New Year Offer,Google Ads,25-34,Male,Ahmedabad,Returning,102198,4762,1040,295,16225,447713.2,4.66,21.84,6.19,3.41,55.0,27.59,2659.4,November,11
2026-11-13 00:21:53.542708,Monsoon Offer,Instagram,45-54,Male,Jaipur,New,71336,5503,1291,385,27321,832671.46,7.71,23.46,7.0,4.96,70.96,30.48,2947.73,November,11
2026-11-13 02:06:44.720944,Monsoon Offer,Facebook,45-54,Other,Kolkata,New,39097,1099,284,22,33623,20430.9,2.81,25.84,2.0,30.59,1528.32,0.61,-39.24,November,11
2026-11-13 03:51:35.899179,Festival Campaign,Instagram,55+,Male,Bangalore,Returning,61356,5097,494,146,30627,116587.3,8.31,9.69,2.86,6.01,209.77,3.81,280.67,November,11
2026-11-13 05:36:27.077415,Diwali Campaign,YouTube,55+,Female,Bangalore,New,94744,1659,411,42,48629,61972.29,1.75,24.77,2.53,29.31,1157.83,1.27,27.44,November,11
2026-11-13 07:21:18.255651,Diwali Campaign,Google Ads,25-34,Male,Chennai,Returning,98015,3366,1099,104,30710,126505.4,3.43,32.65,3.09,9.12,295.29,4.12,311.94,November,11
2026-11-13 09:06:09.433886,Clearance Sale,Email,25-34,Female,Bangalore,Returning,85919,7215,1463,364,22748,772677.05,8.4,20.28,5.05,3.15,62.49,33.97,3296.68,November,11
2026-11-13 10:51:00.612122,Summer Sale,Email,55+,Other,Kolkata,Returning,113854,8794,956,150,21499,438588.2,7.72,10.87,1.71,2.44,143.33,20.4,1940.04,November,11
2026-11-13 12:35:51.790358,Festival Campaign,Google Ads,55+,Male,Ahmedabad,New,63034,3473,358,100,44184,51117.23,5.51,10.31,2.88,12.72,441.84,1.16,15.69,November,11
2026-11-13 14:20:42.968593,Festival Campaign,Instagram,25-34,Female,Ahmedabad,Returning,107431,7579,1182,236,3846,650404.15,7.05,15.6,3.11,0.51,16.3,169.11,16811.18,November,11
2026-11-13 16:05:34.146829,Summer Sale,Facebook,35-44,Other,Ahmedabad,Returning,144279,3852,1090,179,35392,283367.31,2.67,28.3,4.65,9.19,197.72,8.01,700.65,November,11
2026-11-13 17:50:25.325065,Monsoon Offer,Instagram,25-34,Other,Pune,New,38234,2680,403,38,35350,82080.73,7.01,15.04,1.42,13.19,930.26,2.32,132.19,November,11
2026-11-13 19:35:16.503300,Diwali Campaign,Google Ads,35-44,Other,Nagpur,New,40568,434,130,23,17582,60434.05,1.07,29.95,5.3,40.51,764.43,3.44,243.73,November,11
2026-11-13 21:20:07.681536,Diwali Campaign,Google Ads,35-44,Other,Pune,Returning,78633,6682,2013,284,39837,549155.65,8.5,30.13,4.25,5.96,140.27,13.79,1278.51,November,11
2026-11-13 23:04:58.859771,Monsoon Offer,Facebook,25-34,Male,Pune,New,127766,7214,1467,142,27031,105545.7,5.65,20.34,1.97,3.75,190.36,3.9,290.46,November,11
2026-11-14 00:49:50.038007,Diwali Campaign,YouTube,18-24,Female,Pune,New,119582,11354,1830,416,29837,354218.98,9.49,16.12,3.66,2.63,71.72,11.87,1087.18,November,11
2026-11-14 02:34:41.216243,New Year Offer,YouTube,55+,Male,Bangalore,New,64703,3431,828,244,9911,603460.83,5.3,24.13,7.11,2.89,40.62,60.89,5988.8,November,11
2026-11-14 04:19:32.394478,Festival Campaign,Facebook,45-54,Female,Hyderabad,New,127634,6251,1868,305,45543,327187.4,4.9,29.88,4.88,7.29,149.32,7.18,618.41,November,11
2026-11-14 06:04:23.572714,Winter Sale,YouTube,25-34,Other,Bangalore,New,109928,5551,540,78,31548,149962.34,5.05,9.73,1.41,5.68,404.46,4.75,375.35,November,11
2026-11-14 07:49:14.750950,Summer Sale,Email,35-44,Male,Hyderabad,Returning,85253,3612,1218,121,24490,189994.36,4.24,33.72,3.35,6.78,202.4,7.76,675.8,November,11
2026-11-14 09:34:05.929185,Diwali Campaign,YouTube,25-34,Other,Bangalore,Returning,126170,3154,802,103,29697,129687.04,2.5,25.43,3.27,9.42,288.32,4.37,336.7,November,11
2026-11-14 11:18:57.107421,Clearance Sale,YouTube,55+,Female,Kolkata,Returning,26642,2285,428,61,26625,150512.55,8.58,18.73,2.67,11.65,436.48,5.65,465.31,November,11
2026-11-14 13:03:48.285657,Diwali Campaign,YouTube,35-44,Other,Nagpur,New,89176,4014,869,135,15912,314285.62,4.5,21.65,3.36,3.96,117.87,19.75,1875.15,November,11
2026-11-14 14:48:39.463892,Diwali Campaign,Email,45-54,Male,Mumbai,New,92373,5322,979,214,12478,452668.25,5.76,18.4,4.02,2.34,58.31,36.28,3527.73,November,11
2026-11-14 16:33:30.642128,Product Launch,YouTube,45-54,Male,Mumbai,Returning,18990,223,42,4,35825,5726.71,1.17,18.83,1.79,160.65,8956.25,0.16,-84.01,November,11
2026-11-14 18:18:21.820364,New Year Offer,Email,45-54,Female,Pune,Returning,14170,218,52,4,12876,4264.7,1.54,23.85,1.83,59.06,3219.0,0.33,-66.88,November,11
2026-11-14 20:03:12.998599,Summer Sale,Facebook,18-24,Female,Mumbai,Returning,146208,9320,897,255,42637,456383.03,6.37,9.62,2.74,4.57,167.2,10.7,970.39,November,11
2026-11-14 21:48:04.176835,Product Launch,Instagram,35-44,Male,Nagpur,New,142784,12726,1620,414,19171,1052702.74,8.91,12.73,3.25,1.51,46.31,54.91,5391.12,November,11
2026-11-14 23:32:55.355071,Product Launch,Facebook,35-44,Male,Nagpur,Returning,83687,4553,643,90,4304,174524.62,5.44,14.12,1.98,0.95,47.82,40.55,3954.94,November,11
2026-11-15 01:17:46.533306,Clearance Sale,Instagram,18-24,Male,Delhi,New,133376,3314,629,138,23687,403698.18,2.48,18.98,4.16,7.15,171.64,17.04,1604.3,November,11
2026-11-15 03:02:37.711542,Festival Campaign,Facebook,35-44,Male,Chennai,Returning,95031,1943,350,73,9003,39317.34,2.04,18.01,3.76,4.63,123.33,4.37,336.71,November,11
2026-11-15 04:47:28.889777,Clearance Sale,Instagram,18-24,Female,Nagpur,Returning,31625,2877,791,192,19796,575206.46,9.1,27.49,6.67,6.88,103.1,29.06,2805.67,November,11
2026-11-15 06:32:20.068013,Festival Campaign,Instagram,25-34,Male,Chennai,New,84454,6177,926,249,8136,554902.13,7.31,14.99,4.03,1.32,32.67,68.2,6720.33,November,11
2026-11-15 08:17:11.246249,Festival Campaign,Google Ads,55+,Female,Mumbai,New,11821,1146,109,17,5777,43888.65,9.69,9.51,1.48,5.04,339.82,7.6,659.71,November,11
2026-11-15 10:02:02.424484,Summer Sale,Instagram,45-54,Male,Chennai,Returning,110120,1917,182,41,3739,54832.62,1.74,9.49,2.14,1.95,91.2,14.67,1366.5,November,11
2026-11-15 11:46:53.602720,Diwali Campaign,Instagram,18-24,Male,Hyderabad,Returning,46200,4215,350,89,32090,157605.95,9.12,8.3,2.11,7.61,360.56,4.91,391.14,November,11
2026-11-15 13:31:44.780956,Summer Sale,Google Ads,18-24,Other,Kolkata,Returning,93889,8084,729,170,29824,423720.43,8.61,9.02,2.1,3.69,175.44,14.21,1320.74,November,11
2026-11-15 15:16:35.959191,New Year Offer,YouTube,18-24,Other,Chennai,New,94304,8523,2657,751,43353,1803619.38,9.04,31.17,8.81,5.09,57.73,41.6,4060.31,November,11
2026-11-15 17:01:27.137427,Festival Campaign,YouTube,25-34,Male,Kolkata,New,46447,488,130,24,49521,32042.07,1.05,26.64,4.92,101.48,2063.38,0.65,-35.3,November,11
2026-11-15 18:46:18.315663,Product Launch,Google Ads,18-24,Female,Pune,Returning,101568,7797,2720,697,31658,913784.83,7.68,34.89,8.94,4.06,45.42,28.86,2786.43,November,11
2026-11-15 20:31:09.493898,Diwali Campaign,Email,55+,Male,Mumbai,Returning,116502,6920,591,165,8621,355909.62,5.94,8.54,2.38,1.25,52.25,41.28,4028.4,November,11
2026-11-15 22:16:00.672134,Winter Sale,Instagram,55+,Other,Kolkata,Returning,114567,7055,2181,441,34825,1249859.25,6.16,30.91,6.25,4.94,78.97,35.89,3488.97,November,11
2026-11-16 00:00:51.850370,New Year Offer,Instagram,45-54,Male,Jaipur,New,27757,1449,388,32,27191,51102.88,5.22,26.78,2.21,18.77,849.72,1.88,87.94,November,11
2026-11-16 01:45:43.028605,Summer Sale,Google Ads,25-34,Other,Pune,Returning,117136,9000,2276,591,15367,816971.51,7.68,25.29,6.57,1.71,26.0,53.16,5216.4,November,11
2026-11-16 03:30:34.206841,Clearance Sale,Google Ads,55+,Male,Kolkata,Returning,102342,10232,1803,479,25716,1310887.73,10.0,17.62,4.68,2.51,53.69,50.98,4997.56,November,11
2026-11-16 05:15:25.385077,New Year Offer,Email,35-44,Male,Delhi,New,98760,7303,1327,222,4503,490096.11,7.39,18.17,3.04,0.62,20.28,108.84,10783.77,November,11
2026-11-16 07:00:16.563312,New Year Offer,YouTube,35-44,Female,Chennai,Returning,144883,10290,3172,413,3827,607394.95,7.1,30.83,4.01,0.37,9.27,158.71,15771.31,November,11
2026-11-16 08:45:07.741548,Diwali Campaign,Facebook,35-44,Other,Delhi,Returning,149709,10314,2812,830,22615,533848.18,6.89,27.26,8.05,2.19,27.25,23.61,2260.59,November,11
2026-11-16 10:29:58.919783,New Year Offer,YouTube,18-24,Other,Nagpur,New,22133,1606,419,84,18089,193512.75,7.26,26.09,5.23,11.26,215.35,10.7,969.78,November,11
2026-11-16 12:14:50.098019,New Year Offer,Instagram,18-24,Other,Hyderabad,New,56986,2324,205,39,12809,53906.43,4.08,8.82,1.68,5.51,328.44,4.21,320.85,November,11
2026-11-16 13:59:41.276255,Winter Sale,Google Ads,35-44,Female,Pune,Returning,65508,2543,329,94,16355,63583.06,3.88,12.94,3.7,6.43,173.99,3.89,288.77,November,11
2026-11-16 15:44:32.454490,Monsoon Offer,Email,45-54,Male,Ahmedabad,New,11401,918,312,52,25236,105597.58,8.05,33.99,5.66,27.49,485.31,4.18,318.44,November,11
2026-11-16 17:29:23.632726,Clearance Sale,YouTube,45-54,Female,Ahmedabad,New,110313,1630,330,87,45644,113753.99,1.48,20.25,5.34,28.0,524.64,2.49,149.22,November,11
2026-11-16 19:14:14.810962,Clearance Sale,Email,18-24,Male,Kolkata,New,146973,11512,3349,784,16947,1055374.76,7.83,29.09,6.81,1.47,21.62,62.28,6127.5,November,11
2026-11-16 20:59:05.989197,Clearance Sale,YouTube,35-44,Female,Chennai,New,79621,6628,1226,359,28085,609555.19,8.32,18.5,5.42,4.24,78.23,21.7,2070.39,November,11
2026-11-16 22:43:57.167433,Festival Campaign,Instagram,45-54,Female,Mumbai,New,129673,7384,2114,368,8632,844076.79,5.69,28.63,4.98,1.17,23.46,97.78,9678.46,November,11
2026-11-17 00:28:48.345669,Product Launch,Facebook,18-24,Other,Ahmedabad,New,136545,12550,1407,393,11886,467994.69,9.19,11.21,3.13,0.95,30.24,39.37,3837.36,November,11
2026-11-17 02:13:39.523904,Monsoon Offer,Email,35-44,Female,Mumbai,New,91299,4800,438,89,23400,62510.47,5.26,9.12,1.85,4.88,262.92,2.67,167.14,November,11
2026-11-17 03:58:30.702140,Clearance Sale,Email,25-34,Male,Ahmedabad,Returning,68171,1774,365,67,32792,104591.31,2.6,20.57,3.78,18.48,489.43,3.19,218.95,November,11
2026-11-17 05:43:21.880376,New Year Offer,Facebook,35-44,Female,Pune,New,20354,865,207,30,33050,19119.41,4.25,23.93,3.47,38.21,1101.67,0.58,-42.15,November,11
2026-11-17 07:28:13.058611,New Year Offer,Email,35-44,Female,Ahmedabad,New,68860,6302,1054,212,25008,475552.31,9.15,16.72,3.36,3.97,117.96,19.02,1801.6,November,11
2026-11-17 09:13:04.236847,Clearance Sale,Email,55+,Male,Nagpur,New,19504,1939,529,108,19282,312995.74,9.94,27.28,5.57,9.94,178.54,16.23,1523.25,November,11
2026-11-17 10:57:55.415083,Diwali Campaign,YouTube,55+,Other,Bangalore,New,144595,6935,1483,411,8523,882374.67,4.8,21.38,5.93,1.23,20.74,103.53,10252.86,November,11
2026-11-17 12:42:46.593318,Clearance Sale,YouTube,25-34,Male,Kolkata,Returning,84243,2107,696,163,12438,193721.61,2.5,33.03,7.74,5.9,76.31,15.57,1457.5,November,11
2026-11-17 14:27:37.771554,New Year Offer,Facebook,25-34,Male,Hyderabad,Returning,138890,4968,511,133,44359,126916.04,3.58,10.29,2.68,8.93,333.53,2.86,186.11,November,11
2026-11-17 16:12:28.949789,Festival Campaign,Instagram,35-44,Male,Ahmedabad,New,96703,5782,566,141,21991,152556.21,5.98,9.79,2.44,3.8,155.96,6.94,593.72,November,11
2026-11-17 17:57:20.128025,Summer Sale,Email,45-54,Female,Chennai,Returning,101407,6235,2022,284,35759,299343.1,6.15,32.43,4.55,5.74,125.91,8.37,737.11,November,11
2026-11-17 19:42:11.306261,Summer Sale,Instagram,25-34,Female,Hyderabad,Returning,33982,2266,590,73,3287,93774.07,6.67,26.04,3.22,1.45,45.03,28.53,2752.88,November,11
2026-11-17 21:27:02.484496,Monsoon Offer,Facebook,35-44,Male,Mumbai,Returning,11049,941,245,33,18796,24531.1,8.52,26.04,3.51,19.97,569.58,1.31,30.51,November,11
2026-11-17 23:11:53.662732,Monsoon Offer,Facebook,18-24,Male,Delhi,Returning,23381,1730,151,16,7532,43828.76,7.4,8.73,0.92,4.35,470.75,5.82,481.9,November,11
2026-11-18 00:56:44.840968,Clearance Sale,YouTube,55+,Other,Nagpur,Returning,58390,1954,651,107,46137,290269.73,3.35,33.32,5.48,23.61,431.19,6.29,529.15,November,11
2026-11-18 02:41:36.019203,Winter Sale,Email,45-54,Female,Jaipur,New,22061,1004,289,64,36208,130437.8,4.55,28.78,6.37,36.06,565.75,3.6,260.25,November,11
2026-11-18 04:26:27.197439,Clearance Sale,Google Ads,35-44,Female,Jaipur,New,81241,6952,1990,394,24996,257991.56,8.56,28.62,5.67,3.6,63.44,10.32,932.13,November,11
2026-11-18 06:11:18.375675,Diwali Campaign,Facebook,18-24,Female,Hyderabad,New,60296,4040,1317,302,7885,758020.56,6.7,32.6,7.48,1.95,26.11,96.13,9513.45,November,11
2026-11-18 07:56:09.553910,Clearance Sale,Email,55+,Female,Delhi,Returning,74535,1861,439,69,24476,45158.53,2.5,23.59,3.71,13.15,354.72,1.85,84.5,November,11
2026-11-18 09:41:00.732146,Monsoon Offer,Instagram,18-24,Male,Chennai,New,109009,4283,799,100,37036,76605.31,3.93,18.66,2.33,8.65,370.36,2.07,106.84,November,11
2026-11-18 11:25:51.910382,Summer Sale,YouTube,35-44,Male,Hyderabad,Returning,75191,6105,1280,159,9864,208805.32,8.12,20.97,2.6,1.62,62.04,21.17,2016.84,November,11
2026-11-18 13:10:43.088617,New Year Offer,Instagram,25-34,Other,Mumbai,New,61576,1569,454,96,17565,151552.88,2.55,28.94,6.12,11.2,182.97,8.63,762.81,November,11
2026-11-18 14:55:34.266853,Clearance Sale,Facebook,55+,Female,Pune,New,38147,2754,791,91,30088,126009.74,7.22,28.72,3.3,10.93,330.64,4.19,318.8,November,11
2026-11-18 16:40:25.445089,New Year Offer,Facebook,18-24,Female,Hyderabad,New,126622,7688,1880,314,3185,286705.38,6.07,24.45,4.08,0.41,10.14,90.02,8901.74,November,11
2026-11-18 18:25:16.623324,New Year Offer,Instagram,25-34,Male,Jaipur,New,78020,1815,252,31,23641,24190.05,2.33,13.88,1.71,13.03,762.61,1.02,2.32,November,11
2026-11-18 20:10:07.801560,Winter Sale,Facebook,45-54,Other,Bangalore,Returning,142817,10282,3095,698,30846,1848679.57,7.2,30.1,6.79,3.0,44.19,59.93,5893.26,November,11
2026-11-18 21:54:58.979795,New Year Offer,Email,35-44,Male,Jaipur,New,51929,1184,301,64,19348,90109.0,2.28,25.42,5.41,16.34,302.31,4.66,365.73,November,11
2026-11-18 23:39:50.158031,Summer Sale,Facebook,35-44,Female,Delhi,New,72637,3331,465,76,46408,79533.88,4.59,13.96,2.28,13.93,610.63,1.71,71.38,November,11
2026-11-19 01:24:41.336267,Festival Campaign,YouTube,55+,Female,Mumbai,Returning,140860,5320,1115,120,39311,206097.41,3.78,20.96,2.26,7.39,327.59,5.24,424.27,November,11
2026-11-19 03:09:32.514502,Festival Campaign,Email,18-24,Other,Chennai,Returning,76313,5502,1921,243,45439,143870.22,7.21,34.91,4.42,8.26,186.99,3.17,216.62,November,11
2026-11-19 04:54:23.692738,Product Launch,Google Ads,45-54,Male,Nagpur,New,19525,1570,264,48,40654,96033.74,8.04,16.82,3.06,25.89,846.96,2.36,136.22,November,11
2026-11-19 06:39:14.870974,Diwali Campaign,Facebook,55+,Female,Kolkata,New,139228,3501,390,114,30638,127819.53,2.51,11.14,3.26,8.75,268.75,4.17,317.19,November,11
2026-11-19 08:24:06.049209,Clearance Sale,Facebook,55+,Female,Bangalore,Returning,53348,4432,380,53,40408,105761.02,8.31,8.57,1.2,9.12,762.42,2.62,161.73,November,11
2026-11-19 10:08:57.227445,Diwali Campaign,YouTube,18-24,Other,Nagpur,Returning,70447,750,97,11,30154,22388.44,1.06,12.93,1.47,40.21,2741.27,0.74,-25.75,November,11
2026-11-19 11:53:48.405681,Summer Sale,YouTube,45-54,Female,Hyderabad,New,120709,6965,908,116,36912,292675.02,5.77,13.04,1.67,5.3,318.21,7.93,692.9,November,11
2026-11-19 13:38:39.583916,New Year Offer,Instagram,18-24,Female,Bangalore,Returning,96030,5426,1691,398,23548,427755.23,5.65,31.16,7.34,4.34,59.17,18.17,1716.52,November,11
2026-11-19 15:23:30.762152,Festival Campaign,Instagram,35-44,Male,Delhi,Returning,143113,9466,1156,325,34012,539065.02,6.61,12.21,3.43,3.59,104.65,15.85,1484.93,November,11
2026-11-19 17:08:21.940388,Diwali Campaign,Instagram,25-34,Other,Mumbai,New,89866,2837,887,85,3634,246901.06,3.16,31.27,3.0,1.28,42.75,67.94,6694.2,November,11
2026-11-19 18:53:13.118623,Summer Sale,YouTube,35-44,Other,Chennai,New,61826,673,69,16,10577,37084.99,1.09,10.25,2.38,15.72,661.06,3.51,250.62,November,11
2026-11-19 20:38:04.296859,Festival Campaign,Instagram,35-44,Other,Nagpur,New,115808,5897,1915,361,20687,1060747.79,5.09,32.47,6.12,3.51,57.3,51.28,5027.61,November,11
2026-11-19 22:22:55.475095,New Year Offer,Instagram,55+,Male,Hyderabad,Returning,137749,2262,337,88,48621,248020.46,1.64,14.9,3.89,21.49,552.51,5.1,410.11,November,11
2026-11-20 00:07:46.653330,Diwali Campaign,Google Ads,35-44,Other,Mumbai,New,105822,9555,2341,404,19916,818856.08,9.03,24.5,4.23,2.08,49.3,41.12,4011.55,November,11
2026-11-20 01:52:37.831566,Festival Campaign,Instagram,45-54,Female,Hyderabad,New,38028,974,119,9,33304,10438.43,2.56,12.22,0.92,34.19,3700.44,0.31,-68.66,November,11
2026-11-20 03:37:29.009801,Clearance Sale,Facebook,35-44,Other,Chennai,New,42887,2070,383,88,22081,210523.31,4.83,18.5,4.25,10.67,250.92,9.53,853.41,November,11
2026-11-20 05:22:20.188037,Monsoon Offer,YouTube,45-54,Female,Nagpur,Returning,75045,3681,379,97,48609,217793.92,4.91,10.3,2.64,13.21,501.12,4.48,348.05,November,11
2026-11-20 07:07:11.366273,Clearance Sale,Email,18-24,Other,Hyderabad,New,114136,6820,1612,448,33620,883556.93,5.98,23.64,6.57,4.93,75.04,26.28,2528.07,November,11
2026-11-20 08:52:02.544508,Product Launch,Google Ads,55+,Other,Mumbai,New,37428,3010,521,106,3952,237924.75,8.04,17.31,3.52,1.31,37.28,60.2,5920.36,November,11
2026-11-20 10:36:53.722744,Product Launch,YouTube,45-54,Male,Hyderabad,Returning,142685,7490,2322,248,38573,504423.58,5.25,31.0,3.31,5.15,155.54,13.08,1207.71,November,11
2026-11-20 12:21:44.900980,Festival Campaign,YouTube,35-44,Other,Nagpur,Returning,58343,718,92,14,26970,25178.27,1.23,12.81,1.95,37.56,1926.43,0.93,-6.64,November,11
2026-11-20 14:06:36.079215,Monsoon Offer,Facebook,55+,Other,Mumbai,New,83159,6602,1027,259,42550,398831.17,7.94,15.56,3.92,6.45,164.29,9.37,837.32,November,11
2026-11-20 15:51:27.257451,Summer Sale,Instagram,55+,Male,Delhi,New,111337,1936,247,46,32099,28141.46,1.74,12.76,2.38,16.58,697.8,0.88,-12.33,November,11
2026-11-20 17:36:18.435687,Clearance Sale,Facebook,45-54,Female,Pune,New,62088,4205,976,228,30398,607442.11,6.77,23.21,5.42,7.23,133.32,19.98,1898.3,November,11
2026-11-20 19:21:09.613922,Summer Sale,Instagram,45-54,Other,Mumbai,Returning,39653,3263,359,29,47175,77251.69,8.23,11.0,0.89,14.46,1626.72,1.64,63.76,November,11
2026-11-20 21:06:00.792158,Monsoon Offer,Instagram,25-34,Other,Bangalore,New,87512,3101,406,39,28555,77419.61,3.54,13.09,1.26,9.21,732.18,2.71,171.12,November,11
2026-11-20 22:50:51.970394,Summer Sale,YouTube,25-34,Female,Pune,New,119122,6006,1580,363,40980,424605.01,5.04,26.31,6.04,6.82,112.89,10.36,936.13,November,11
2026-11-21 00:35:43.148629,Monsoon Offer,Instagram,55+,Male,Hyderabad,Returning,25718,290,29,4,7130,2281.31,1.13,10.0,1.38,24.59,1782.5,0.32,-68.0,November,11
2026-11-21 02:20:34.326865,Festival Campaign,Google Ads,25-34,Other,Nagpur,Returning,84877,6989,1961,324,27326,163157.33,8.23,28.06,4.64,3.91,84.34,5.97,497.08,November,11
2026-11-21 04:05:25.505101,Summer Sale,Google Ads,35-44,Male,Mumbai,New,64219,4706,509,112,46533,76414.07,7.33,10.82,2.38,9.89,415.47,1.64,64.21,November,11
2026-11-21 05:50:16.683336,Clearance Sale,Google Ads,18-24,Female,Nagpur,Returning,123500,3806,906,94,6386,131573.29,3.08,23.8,2.47,1.68,67.94,20.6,1960.34,November,11
2026-11-21 07:35:07.861572,New Year Offer,YouTube,55+,Female,Mumbai,New,36285,1637,571,150,46837,145648.48,4.51,34.88,9.16,28.61,312.25,3.11,210.97,November,11
2026-11-21 09:19:59.039807,Product Launch,Facebook,18-24,Male,Nagpur,New,62310,4522,574,64,45697,74409.29,7.26,12.69,1.42,10.11,714.02,1.63,62.83,November,11
